,trips_in_first_30_days,avg_rating_of_driver,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,city_Astapor,city_King's Landing,city_Winterfell,phone_Android,phone_iPhone
17832,0.0,1.0,0.0,True,1.0,0.01702286282306163,0.925,1,0,0,0,1
17833,0.008,0.9750000000000001,0.0,True,0.667,0.04429671968190854,1.0,1,0,0,1,0
17834,0.008,1.0,0.0,False,0.0,0.02286282306163022,1.0,1,0,0,1,0
17835,0.008,1.0,0.25,False,1.0,0.03361083499005964,0.875,0,1,0,0,1
17836,0.016,0.9750000000000001,0.0,True,1.0,0.04230864811133201,0.875,0,0,1,0,1
17837,0.10400000000000001,0.8999999999999999,0.042,True,0.625,0.031063618290258447,0.95,0,0,1,0,1
17838,0.0,0.875,0.0,False,0.545,0.014040755467196816,0.925,0,0,1,0,1
17839,0.008,0.925,0.0,True,1.0,0.05871023856858846,1.0,0,0,1,0,1
17840,0.0,1.0,0.0,False,0.75,0.013233101391650098,0.825,0,1,0,1,0
17841,0.008,0.95,0.0,True,0.882,0.040134194831013915,0.9750000000000001,1,0,0,0,1
17842,0.008,0.75,0.0,False,1.0,0.014413518886679919,1.0,0,1,0,0,1
17843,0.008,1.0,0.0,False,1.0,0.0316227634194831,1.0,0,0,1,0,1
17844,0.0,0.825,0.0,True,0.643,0.03354870775347912,0.9750000000000001,0,0,1,1,0
17845,0.008,1.0,0.0,True,0.0,0.012922465208747515,1.0,0,0,1,1,0
17846,0.0,0.9750000000000001,0.0,True,1.0,0.0038518886679920475,0.5,0,0,1,0,1
17847,0.016,0.925,0.0,False,0.182,0.03373508946322067,0.95,0,0,1,1,0
17848,0.008,1.0,0.0,True,1.0,0.0091948310139165,1.0,0,0,1,0,1
17849,0.032,0.925,0.053,True,0.8420000000000001,0.013792246520874752,0.8999999999999999,1,0,0,1,0
17850,0.0,0.9750000000000001,1.0,False,0.0,0.043364811133200794,0.75,0,0,1,1,0
17851,0.0,0.825,0.167,True,0.583,0.02224155069582505,0.8999999999999999,1,0,0,0,1
17852,0.0,0.9750000000000001,0.0,True,1.0,0.1330765407554672,1.0,0,0,1,0,1
17853,0.008,0.9750000000000001,0.0,True,1.0,0.08157306163021869,1.0,1,0,0,0,1
17854,0.04,0.575,0.048,False,0.619,0.014724155069582504,0.8500000000000001,0,0,1,0,1
17855,0.008,1.0,0.0,False,0.0,0.011058648111332007,0.75,0,1,0,0,1
17856,0.008,0.9750000000000001,0.0,False,1.0,0.01658797216699801,1.0,1,0,0,1,0
17857,0.048,1.0,0.0,False,0.5,0.02217942345924453,1.0,0,0,1,1,0
17858,0.008,1.0,0.0,True,1.0,0.029945328031809146,1.0,0,0,1,0,1
17859,0.0,0.9750000000000001,0.0,False,0.0,0.008449304174950297,1.0,1,0,0,1,0
17860,0.008,0.0,0.0,False,0.0,0.04709244532803181,1.0,0,1,0,0,1
17861,0.024,0.75,0.0,False,0.7140000000000001,0.031995526838966205,0.95,0,0,1,0,1
17862,0.032,0.95,0.25,False,0.25,0.032554671968190854,1.0,0,1,0,0,1
17863,0.008,1.0,0.0,False,0.667,0.01658797216699801,0.75,1,0,0,1,0
17864,0.0,1.0,0.0,True,1.0,0.10344184890656062,1.0,0,0,1,0,1
17865,0.008,1.0,1.0,False,0.0,0.021123260437375745,1.0,1,0,0,0,1
17866,0.008,0.9750000000000001,0.0,False,0.0,0.017892644135188866,1.0,0,1,0,1,0
17867,0.008,0.9750000000000001,0.5,True,0.0,0.018762425447316104,1.0,1,0,0,0,1
17868,0.016,0.5,0.0,True,0.0,0.02919980119284294,1.0,1,0,0,0,1
17869,0.024,0.825,0.17600000000000002,True,0.647,0.018824552683896618,0.9750000000000001,1,0,0,1,0
17870,0.064,0.875,0.375,False,0.875,0.03771123260437376,0.9750000000000001,0,0,1,0,1
17871,0.0,0.875,0.0,False,0.0,0.00739314115308151,1.0,0,0,1,0,1
17872,0.04,1.0,0.0,False,0.429,0.012611829025844928,0.9750000000000001,0,0,1,1,0
17873,0.024,0.825,0.0,False,0.667,0.01161779324055666,1.0,0,0,1,0,1
17874,0.112,0.825,0.039,False,0.934,0.012922465208747515,0.95,1,0,0,0,1
17875,0.008,0.75,0.0,False,0.5,0.07299950298210735,1.0,0,0,1,0,1
17876,0.0,1.0,0.059000000000000004,False,0.706,0.02441600397614314,0.925,0,1,0,1,0
17877,0.0,0.75,0.5,False,0.0,0.024229622266401588,1.0,1,0,0,0,1
17878,0.024,0.925,0.0,False,0.167,0.028267892644135185,0.875,1,0,0,1,0
17879,0.0,0.925,0.067,False,0.9329999999999999,0.034604870775347914,0.9750000000000001,1,0,0,0,1
17880,0.016,1.0,0.385,False,0.385,0.022303677932405563,0.95,1,0,0,1,0
17881,0.008,0.9750000000000001,0.0,False,0.0,0.04584990059642147,1.0,0,1,0,0,1
17882,0.008,1.0,0.2,False,0.4,0.03261679920477137,0.8500000000000001,0,0,1,0,1
17883,0.0,0.9750000000000001,0.0,False,1.0,0.014040755467196816,1.0,0,0,1,1,0
17884,0.128,0.8999999999999999,0.18300000000000002,False,0.5810000000000001,0.017954771371769384,0.925,0,0,1,0,1
17885,0.048,0.95,0.0,False,0.5,0.051751988071570575,1.0,0,0,1,0,1
17886,0.064,0.8999999999999999,0.048,True,0.5710000000000001,0.03143638170974154,0.8999999999999999,0,0,1,0,1
17887,0.0,0.75,0.0,True,0.0,0.049888170974155065,1.0,0,1,0,0,1
17888,0.0,0.75,0.0,False,0.33299999999999996,0.018141153081510934,1.0,0,0,1,1,0
17889,0.0,0.9750000000000001,0.0,False,1.0,0.02820576540755467,1.0,1,0,0,1,0
17890,0.10400000000000001,0.95,0.055999999999999994,False,0.574,0.016712226640159044,0.925,0,0,1,0,1
17891,0.064,0.9750000000000001,0.071,True,0.619,0.027584493041749505,0.925,0,0,1,0,1
17892,0.0,1.0,0.0,True,0.667,0.06349403578528827,1.0,0,0,1,1,0
17893,0.0,1.0,0.0,True,1.0,0.008449304174950297,1.0,0,1,0,0,1
17894,0.032,1.0,0.0,False,0.41200000000000003,0.020936878727634195,0.9750000000000001,0,0,1,0,1
17895,0.016,1.0,0.0,False,0.0,0.016277335984095427,1.0,1,0,0,0,1
17896,0.032,1.0,0.167,False,1.0,0.013233101391650098,0.8,0,0,1,0,1
17897,0.016,1.0,0.0,False,0.5710000000000001,0.023421968190854868,0.8500000000000001,0,1,0,0,1
17898,0.0,1.0,0.167,False,0.33299999999999996,0.01938369781312127,0.7,0,0,1,1,0
17899,0.008,1.0,0.0,False,1.0,0.018638170974155068,1.0,0,1,0,0,1
17900,0.0,1.0,0.0,True,0.75,0.022676441351888666,1.0,1,0,0,1,0
17901,0.024,0.95,0.083,False,0.583,0.0364065606361829,0.9750000000000001,1,0,0,0,1
17902,0.04,0.75,0.0,True,0.7270000000000001,0.02099900596421471,0.8500000000000001,0,0,1,0,1
17903,0.0,1.0,0.0,False,0.0,0.034604870775347914,1.0,0,0,1,1,0
17904,0.016,0.75,0.0,False,0.5,0.012363320079522861,1.0,0,0,1,0,1
17905,0.10400000000000001,1.0,0.071,True,0.718,0.029261928429423458,0.95,0,0,1,0,1
17906,0.008,0.725,0.077,True,0.538,0.01677435387673956,0.925,1,0,0,0,1
17907,0.0,1.0,0.0,True,1.0,0.09225894632206759,1.0,0,0,1,0,1
17908,0.008,1.0,0.0,False,1.0,0.03298956262425447,1.0,1,0,0,0,1
17909,0.04,1.0,0.0,True,0.8,0.007641650099403578,0.95,0,0,1,1,0
17910,0.0,1.0,0.0,False,1.0,0.09132703777335983,1.0,0,0,1,1,0
17911,0.016,0.95,0.0,False,1.0,0.016090954274353874,0.8,0,1,0,1,0
17912,0.008,1.0,0.0,False,1.0,0.009008449304174949,1.0,0,1,0,0,1
17913,0.032,0.875,0.063,True,0.6559999999999999,0.039078031809145125,0.8999999999999999,0,0,1,0,1
17914,0.0,0.8,0.0,True,0.5,0.013046719681908549,1.0,0,1,0,0,1
17915,0.0,1.0,0.0,False,0.0,0.04168737574552683,1.0,0,0,1,0,1
17916,0.008,0.9750000000000001,0.077,False,0.7690000000000001,0.010623757455268388,0.95,0,1,0,0,1
17917,0.016,0.925,0.0,False,0.684,0.027149602385685884,0.95,1,0,0,0,1
17918,0.016,1.0,0.0,True,0.5,0.01783051689860835,1.0,0,0,1,0,1
17919,0.016,1.0,0.5,False,1.0,0.040755467196819085,1.0,1,0,0,1,0
17920,0.008,0.9750000000000001,0.0,True,0.0,0.0224279324055666,1.0,0,0,1,1,0
17921,0.0,1.0,0.0,False,1.0,0.08138667992047713,1.0,1,0,0,0,1
17922,0.008,1.0,0.0,False,1.0,0.052186878727634195,1.0,1,0,0,0,1
17923,0.04,0.925,0.0,False,0.167,0.026466202783300197,1.0,0,0,1,0,1
17924,0.0,1.0,0.0,False,1.0,0.020936878727634195,0.925,1,0,0,1,0
17925,0.016,1.0,0.0,False,1.0,0.025658548707753477,1.0,0,1,0,1,0
17926,0.0,1.0,0.0,True,1.0,0.023421968190854868,1.0,0,0,1,1,0
17927,0.0,1.0,0.0,True,1.0,0.11387922465208745,1.0,0,0,1,0,1
17928,0.0,1.0,0.0,True,1.0,0.004970178926441352,0.75,1,0,0,0,1
17929,0.0,1.0,0.0,False,0.5,0.040569085487077536,0.75,0,0,1,0,1
17930,0.0,1.0,0.0,False,1.0,0.015904572564612324,1.0,0,1,0,1,0
17931,0.064,0.7749999999999999,0.11599999999999999,True,0.7440000000000001,0.0172713717693837,0.8500000000000001,1,0,0,1,0
17932,0.008,0.9750000000000001,0.0,True,0.0,0.03485337972166998,1.0,1,0,0,1,0
17933,0.008,0.75,0.0,False,0.0,0.10170228628230617,1.0,0,1,0,0,1
17934,0.008,1.0,0.0,False,0.5,0.03137425447316103,1.0,1,0,0,1,0
17935,0.0,1.0,0.385,True,1.0,0.03392147117296222,0.9750000000000001,1,0,0,0,1
17936,0.048,1.0,0.0,False,0.583,0.052621769383697815,0.8500000000000001,0,1,0,1,0
17937,0.0,0.75,0.0,False,0.5,0.04379970178926441,1.0,0,1,0,1,0
17938,0.04,0.825,0.0,False,0.76,0.016401590457256462,0.95,1,0,0,1,0
17939,0.016,0.8999999999999999,0.0,True,0.545,0.019259443339960238,0.95,1,0,0,0,1
17940,0.016,0.875,0.0,False,0.75,0.08151093439363816,0.825,0,0,1,1,0
17941,0.0,1.0,0.0,False,0.0,0.10984095427435386,1.0,1,0,0,0,1
17942,0.024,1.0,0.0,False,1.0,0.02081262425447316,0.925,0,0,1,1,0
17943,0.016,0.875,0.5,True,0.667,0.015656063618290257,1.0,1,0,0,1,0
17944,0.016,0.95,0.25,False,0.75,0.03323807157057654,0.95,1,0,0,0,1
17945,0.008,0.9750000000000001,1.0,False,0.0,0.02503727634194831,1.0,0,1,0,0,1
17946,0.008,0.8500000000000001,0.013000000000000001,True,1.0,0.024540258449304173,0.9750000000000001,0,0,1,1,0
17947,0.008,0.925,0.09699999999999999,False,0.5479999999999999,0.030504473161033795,0.95,0,0,1,1,0
17948,0.0,0.75,0.1,False,0.7000000000000001,0.08840705765407554,0.9750000000000001,0,1,0,0,1
17949,0.008,0.75,0.0,False,0.0,0.0944955268389662,1.0,0,0,1,1,0
17950,0.0,1.0,0.0,True,0.33299999999999996,0.0061505964214711726,0.925,0,1,0,1,0
17951,0.008,0.9750000000000001,0.0,True,1.0,0.07119781312127237,1.0,0,0,1,0,1
17952,0.0,0.9750000000000001,0.0,False,0.0,0.06933399602385686,1.0,0,0,1,0,1
17953,0.0,1.0,0.0,False,0.5,0.07778330019880715,1.0,0,0,1,1,0
17954,0.016,0.575,0.0,False,0.8,0.01758200795228628,1.0,0,0,1,0,1
17955,0.04,0.8999999999999999,0.2,True,0.6,0.00863568588469185,1.0,0,0,1,0,1
17956,0.008,1.0,0.0,False,1.0,0.027708747514910533,1.0,1,0,0,1,0
17957,0.056,0.825,0.079,True,0.7140000000000001,0.022924950298210733,0.925,0,0,1,0,1
17958,0.016,1.0,0.0,False,0.5,0.028827037773359838,0.875,0,1,0,0,1
17959,0.024,1.0,0.0,False,0.0,0.0345427435387674,1.0,0,0,1,0,1
17960,0.04,0.7749999999999999,0.08,False,0.28,0.015966699801192842,0.95,0,0,1,0,1
17961,0.008,0.8999999999999999,0.4,False,0.8,0.020750497017892642,0.95,1,0,0,0,1
17962,0.008,0.9750000000000001,0.0,False,0.0,0.00801441351888668,1.0,0,0,1,1,0
17963,0.048,0.95,0.167,True,0.0,0.011679920477137175,1.0,0,1,0,0,1
17964,0.08,0.875,0.15,False,0.55,0.024664512922465204,0.925,0,1,0,0,1
17965,0.0,0.8500000000000001,0.184,False,0.789,0.014040755467196816,1.0,0,1,0,0,1
17966,0.0,0.8999999999999999,0.0,False,0.818,0.015531809145129223,0.95,0,0,1,1,0
17967,0.008,0.9750000000000001,0.0,False,0.0,0.025347912524850892,1.0,1,0,0,0,1
17968,0.008,0.9750000000000001,0.0,True,0.0,0.007890159045725646,1.0,1,0,0,0,1
17969,0.008,0.9750000000000001,0.0,False,0.0,0.030069582504970174,1.0,1,0,0,1,0
17970,0.04,1.0,0.111,True,0.9329999999999999,0.009008449304174949,0.875,1,0,0,0,1
17971,0.152,0.675,0.013000000000000001,False,0.885,0.017954771371769384,0.8500000000000001,0,1,0,0,1
17972,0.008,1.0,0.0,False,0.0,0.021371769383697812,1.0,1,0,0,1,0
17973,0.0,1.0,0.0,False,1.0,0.015842445328031807,1.0,0,0,1,0,1
17974,0.08,0.875,0.0,True,0.6,0.016463717693836977,1.0,0,0,1,0,1
17975,0.048,1.0,0.244,True,0.634,0.010934393638170973,1.0,0,1,0,1,0
17976,0.0,0.9750000000000001,0.0,False,0.0,0.010437375745526839,1.0,0,0,1,0,1
17977,0.008,0.9750000000000001,0.0,False,1.0,0.030131709741550692,1.0,0,0,1,1,0
17978,0.008,0.875,0.0,True,1.0,0.043178429423459244,0.75,1,0,0,0,1
17979,0.04,0.8999999999999999,0.04,True,0.96,0.053180914512922464,0.95,0,0,1,0,1
17980,0.016,1.0,0.0,False,0.5,0.017954771371769384,1.0,0,0,1,0,1
17981,0.0,0.9750000000000001,0.5,True,0.0,0.008325049701789265,1.0,0,1,0,0,1
17982,0.032,0.875,0.2,True,0.6,0.015159045725646123,0.925,1,0,0,0,1
17983,0.0,0.9750000000000001,0.0,False,1.0,0.04367544731610338,1.0,1,0,0,0,1
17984,0.008,0.875,0.0,True,1.0,0.030318091451292245,1.0,1,0,0,0,1
17985,0.008,0.9750000000000001,0.0,True,1.0,0.031312127236580514,1.0,0,0,1,0,1
17986,0.008,1.0,0.0,False,1.0,0.011493538767395626,1.0,0,0,1,0,1
17987,0.0,0.9750000000000001,0.0,True,0.0,0.057902584493041746,1.0,1,0,0,0,1
17988,0.0,0.9750000000000001,0.0,False,0.0,0.03342445328031809,1.0,1,0,0,1,0
17989,0.008,1.0,0.0,True,0.25,0.027895129224652086,1.0,0,0,1,0,1
17990,0.016,1.0,0.0,True,1.0,0.036655069582504966,1.0,1,0,0,0,1
17991,0.0,0.5,0.0,False,1.0,0.030566600397614312,1.0,0,0,1,0,1
17992,0.0,1.0,0.0,True,1.0,0.01783051689860835,1.0,1,0,0,1,0
17993,0.0,0.9750000000000001,0.0,False,1.0,0.05504473161033797,1.0,1,0,0,0,1
17994,0.008,1.0,0.0,False,0.0,0.007765904572564612,0.75,0,1,0,0,1
17995,0.008,0.75,0.0,False,1.0,0.06778081510934393,1.0,0,1,0,0,1
17996,0.0,1.0,0.0,False,0.0,0.06336978131212723,1.0,0,1,0,0,1
17997,0.048,1.0,0.0,False,0.875,0.010623757455268388,0.8500000000000001,1,0,0,0,1
17998,0.0,1.0,0.5,True,0.25,0.018451789264413515,1.0,0,0,1,1,0
17999,0.0,1.0,0.0,False,1.0,0.08915258449304174,1.0,1,0,0,0,1
18000,0.0,0.95,0.28600000000000003,False,0.8570000000000001,0.02348409542743539,1.0,0,0,1,0,1
18001,0.008,0.75,1.0,False,0.0,0.025285785288270378,1.0,0,0,1,0,1
18002,0.024,0.7,0.14300000000000002,True,0.14300000000000002,0.00739314115308151,0.575,1,0,0,0,1
18003,0.016,1.0,0.167,False,0.5,0.024353876739562623,1.0,0,0,1,0,1
18004,0.04,0.8500000000000001,0.125,False,0.438,0.015034791252485087,0.8999999999999999,0,0,1,1,0
18005,0.0,0.9750000000000001,0.0,True,0.0,0.04454522862823061,1.0,0,1,0,1,0
18006,0.016,0.925,0.0,True,0.5,0.06753230616302186,0.9750000000000001,0,1,0,0,1
18007,0.0,1.0,0.222,False,0.778,0.010872266401590457,1.0,1,0,0,0,1
18008,0.008,1.0,0.0,False,0.6,0.057032803180914506,0.8999999999999999,0,0,1,0,1
18009,0.032,0.9750000000000001,0.182,False,0.7270000000000001,0.039450795228628224,0.8999999999999999,0,0,1,0,1
18010,0.008,1.0,0.0,False,0.444,0.021496023856858844,0.925,1,0,0,0,1
18011,0.0,0.9750000000000001,0.0,False,1.0,0.0331138170974155,1.0,0,0,1,1,0
18012,0.0,0.875,0.0,False,0.5,0.007828031809145129,1.0,0,1,0,0,1
18013,0.008,0.9750000000000001,0.0,True,1.0,0.020626242544731607,1.0,1,0,0,0,1
18014,0.008,0.75,0.0,False,0.0,0.05330516898608349,1.0,0,0,1,0,1
18015,0.016,1.0,0.5,False,0.0,0.02298707753479125,0.875,0,0,1,1,0
18016,0.0,0.9750000000000001,0.0,False,0.0,0.07790755467196818,0.25,0,0,1,1,0
18017,0.064,0.8999999999999999,0.0,False,0.588,0.029448310139165008,0.8999999999999999,0,0,1,1,0
18018,0.016,1.0,0.0,True,1.0,0.04311630218687873,1.0,0,0,1,0,1
18019,0.0,1.0,0.0,True,0.5,0.009319085487077534,0.875,0,0,1,0,1
18020,0.016,0.825,0.0,False,0.667,0.0231734592445328,1.0,1,0,0,1,0
18021,0.0,1.0,0.0,False,0.5,0.009940357852882704,1.0,0,1,0,1,0
18022,0.008,0.9750000000000001,1.0,False,1.0,0.01919731610337972,1.0,1,0,0,0,1
18023,0.008,0.95,0.167,True,0.556,0.015842445328031807,0.95,0,0,1,0,1
18024,0.0,0.9750000000000001,1.0,False,0.0,0.0010561630218687873,1.0,0,0,1,1,0
18025,0.0,1.0,0.038,False,0.654,0.012425447316103379,0.8999999999999999,0,0,1,0,1
18026,0.0,0.9750000000000001,0.0,False,0.5,0.15643638170974153,1.0,1,0,0,0,1
18027,0.048,1.0,0.171,True,0.659,0.011928429423459242,0.95,0,1,0,0,1
18028,0.008,1.0,1.0,False,1.0,0.021744532803180915,1.0,0,0,1,0,1
18029,0.048,0.95,0.10300000000000001,True,0.7240000000000001,0.013667992047713717,0.8999999999999999,0,0,1,0,1
18030,0.0,0.8999999999999999,0.258,True,0.387,0.0411903578528827,0.95,1,0,0,0,1
18031,0.0,1.0,0.0,True,0.905,0.029137673956262426,0.95,1,0,0,0,1
18032,0.0,0.75,0.5,False,0.0,0.015656063618290257,1.0,0,1,0,0,1
18033,0.008,1.0,1.0,False,0.0,0.02559642147117296,1.0,1,0,0,1,0
18034,0.024,1.0,0.0,False,0.8570000000000001,0.024353876739562623,0.95,0,1,0,0,1
18035,0.008,1.0,0.222,False,0.667,0.028702783300198806,0.8999999999999999,0,1,0,0,1
18036,0.0,1.0,0.0,True,1.0,0.009567594433399601,1.0,0,0,1,1,0
18037,0.008,0.9750000000000001,0.0,True,1.0,0.04249502982107355,1.0,1,0,0,0,1
18038,0.0,0.75,0.0,False,0.75,0.008511431411530814,0.875,1,0,0,0,1
18039,0.016,1.0,0.0,True,0.5,0.06641401590457256,1.0,0,0,1,1,0
18040,0.008,0.75,0.25,False,0.75,0.0231734592445328,1.0,1,0,0,1,0
18041,0.016,0.925,0.0,False,0.833,0.027087475149105367,0.95,0,1,0,0,1
18042,0.008,0.9750000000000001,0.0,False,0.0,0.09971421471172962,1.0,1,0,0,1,0
18043,0.008,1.0,0.0,False,1.0,0.0838096421471173,1.0,1,0,0,0,1
18044,0.008,1.0,0.0,False,0.0,0.007641650099403578,1.0,1,0,0,1,0
18045,0.2,0.925,0.14300000000000002,True,0.935,0.013295228628230616,0.95,1,0,0,0,1
18046,0.0,1.0,0.5,True,0.0,0.01758200795228628,1.0,0,0,1,0,1
18047,0.016,0.75,0.0,False,0.5,0.030193836978131213,1.0,0,0,1,0,1
18048,0.016,0.8500000000000001,0.33299999999999996,True,0.619,0.014537773359840953,1.0,0,1,0,0,1
18049,0.016,0.9750000000000001,0.0,True,1.0,0.010126739562624254,1.0,1,0,0,0,1
18050,0.008,0.5,0.0,True,0.25,0.02398111332007952,0.75,0,0,1,0,1
18051,0.008,0.75,0.0,False,1.0,0.09865805168986083,1.0,0,1,0,0,1
18052,0.008,1.0,0.0,True,1.0,0.036841451292246516,1.0,1,0,0,0,1
18053,0.008,1.0,0.0,False,0.0,0.08598409542743538,1.0,1,0,0,1,0
18054,0.008,0.9750000000000001,0.0,False,0.0,0.05063369781312127,1.0,0,0,1,1,0
18055,0.008,1.0,0.0,False,0.75,0.03572316103379721,1.0,1,0,0,0,1
18056,0.008,0.9750000000000001,0.0,True,1.0,0.025099403578528825,1.0,0,1,0,1,0
18057,0.016,0.8,0.167,False,0.667,0.014910536779324053,1.0,0,0,1,0,1
18058,0.056,0.625,0.0,True,1.0,0.022055168986083496,1.0,0,1,0,0,1
18059,0.04,1.0,0.375,False,0.625,0.019321570576540752,0.725,1,0,0,1,0
18060,0.04,0.875,0.21100000000000002,False,0.368,0.01602882703777336,0.925,0,0,1,0,1
18061,0.0,0.9750000000000001,0.0,True,1.0,0.031312127236580514,1.0,1,0,0,0,1
18062,0.008,0.95,0.0,False,0.556,0.05535536779324055,1.0,0,0,1,0,1
18063,0.056,0.95,0.2,True,0.5,0.016463717693836977,1.0,0,0,1,1,0
18064,0.112,0.95,0.022000000000000002,True,0.5650000000000001,0.029821073558648107,0.8999999999999999,0,0,1,1,0
18065,0.032,0.8500000000000001,0.067,False,0.533,0.013357355864811132,0.8999999999999999,1,0,0,1,0
18066,0.0,1.0,0.0,False,1.0,0.042743538767395624,0.75,0,0,1,0,1
18067,0.016,0.875,0.0,True,1.0,0.02379473161033797,0.875,0,0,1,0,1
18068,0.008,1.0,0.14300000000000002,False,0.5710000000000001,0.024540258449304173,1.0,1,0,0,1,0
18069,0.016,1.0,0.0,True,0.4,0.06678677932405566,1.0,0,1,0,0,1
18070,0.0,0.8500000000000001,0.375,True,0.25,0.014537773359840953,1.0,0,0,1,0,1
18071,0.024,0.95,0.091,False,0.364,0.025223658051689857,1.0,0,0,1,1,0
18072,0.0,0.9750000000000001,0.0,False,0.0,0.036592942345924445,1.0,1,0,0,1,0
18073,0.0,0.875,0.0,True,1.0,0.06914761431411531,0.875,0,0,1,0,1
18074,0.0,0.75,0.0,True,1.0,0.012363320079522861,1.0,1,0,0,0,1
18075,0.008,1.0,0.0,False,0.0,0.02379473161033797,1.0,1,0,0,0,1
18076,0.016,0.75,0.0,True,0.5,0.013046719681908549,0.8500000000000001,0,0,1,0,1
18077,0.0,1.0,0.0,True,0.0,0.059269383697813115,1.0,0,0,1,0,1
18078,0.048,0.875,0.0,False,0.45,0.020936878727634195,0.95,0,0,1,0,1
18079,0.024,0.8,0.0,True,0.545,0.050695825049701784,0.9750000000000001,0,1,0,0,1
18080,0.008,0.75,0.0,True,0.8,0.05697067594433399,1.0,0,0,1,0,1
18081,0.024,1.0,0.0,True,0.0,0.009629721669980119,1.0,0,0,1,0,1
18082,0.12,0.8999999999999999,0.424,False,0.788,0.022738568588469184,1.0,0,1,0,0,1
18083,0.008,0.9750000000000001,0.0,False,0.0,0.02864065606361829,0.825,0,0,1,0,1
18084,0.0,0.875,0.0,True,0.5,0.03044234592445328,0.95,1,0,0,0,1
18085,0.008,0.75,0.0,True,0.0,0.008946322067594433,1.0,0,0,1,0,1
18086,0.0,1.0,0.25,False,0.25,0.019694333996023855,1.0,1,0,0,1,0
18087,0.008,1.0,0.0,True,1.0,0.023297713717693836,1.0,0,0,1,0,1
18088,0.0,0.9750000000000001,0.0,True,1.0,0.037897614314115306,1.0,0,0,1,0,1
18089,0.024,0.825,0.0,False,0.667,0.050571570576540756,1.0,0,0,1,0,1
18090,0.024,1.0,0.0,False,0.0,0.0139786282306163,1.0,0,1,0,0,1
18091,0.0,1.0,0.0,False,1.0,0.0231734592445328,1.0,0,1,0,0,1
18092,0.10400000000000001,0.9750000000000001,0.068,False,0.568,0.021061133200795227,0.9750000000000001,0,1,0,0,1
18093,0.016,1.0,0.0,False,1.0,0.12015407554671967,1.0,0,0,1,0,1
18094,0.008,1.0,0.091,True,0.273,0.026217693836978126,0.8500000000000001,0,0,1,0,1
18095,0.008,0.9750000000000001,0.0,True,0.0,0.024913021868787272,1.0,1,0,0,1,0
18096,0.08,0.9750000000000001,0.0,False,1.0,0.009567594433399601,0.8500000000000001,0,1,0,0,1
18097,0.04,0.9750000000000001,0.182,False,0.818,0.018638170974155068,0.9750000000000001,0,1,0,0,1
18098,0.024,0.75,0.25,True,1.0,0.0172713717693837,0.875,0,0,1,0,1
18099,0.016,0.9750000000000001,0.0,True,1.0,0.1037524850894632,1.0,0,0,1,0,1
18100,0.016,1.0,0.0,True,1.0,0.02143389662027833,0.875,0,0,1,1,0
18101,0.016,0.9750000000000001,0.0,True,0.7140000000000001,0.028081510934393632,0.8500000000000001,1,0,0,1,0
18102,0.024,0.95,0.07,True,0.614,0.023297713717693836,0.925,1,0,0,0,1
18103,0.04,0.825,0.0,False,0.667,0.04423459244532803,0.925,0,0,1,0,1
18104,0.024,1.0,0.0,True,0.5,0.07231610337972166,0.95,1,0,0,0,1
18105,0.008,0.75,0.0,False,0.5,0.04324055666003976,0.625,0,0,1,0,1
18106,0.064,0.7,0.0,True,0.6,0.0444831013916501,0.95,0,0,1,0,1
18107,0.008,0.9750000000000001,0.0,False,0.0,0.013357355864811132,1.0,0,0,1,0,1
18108,0.0,0.8,0.6,False,0.4,0.018451789264413515,1.0,1,0,0,0,1
18109,0.07200000000000001,1.0,0.35100000000000003,True,0.595,0.010064612326043738,0.9750000000000001,0,1,0,0,1
18110,0.056,0.8999999999999999,0.222,False,0.556,0.027460238568588466,0.95,0,0,1,0,1
18111,0.008,0.9750000000000001,0.0,True,0.0,0.06759443339960239,1.0,0,0,1,0,1
18112,0.056,1.0,0.0,False,0.8570000000000001,0.036592942345924445,0.9750000000000001,0,0,1,0,1
18113,0.0,0.75,0.0,False,0.33299999999999996,0.06902335984095427,1.0,0,0,1,1,0
18114,0.008,1.0,0.0,False,0.33299999999999996,0.025161530815109343,1.0,0,0,1,1,0
18115,0.008,0.825,0.2,False,0.2,0.029386182902584494,0.8500000000000001,0,0,1,0,1
18116,0.0,1.0,0.0,False,0.0,0.20557902584493043,1.0,0,0,1,0,1
18117,0.008,1.0,0.0,False,0.5,0.05628727634194831,1.0,0,1,0,0,1
18118,0.0,0.9750000000000001,0.0,False,0.0,0.02845427435387674,1.0,0,1,0,0,1
18119,0.008,0.9750000000000001,0.0,True,1.0,0.007765904572564612,1.0,1,0,0,1,0
18120,0.0,0.9750000000000001,0.0,False,1.0,0.1264289264413519,1.0,0,0,1,0,1
18121,0.016,1.0,0.0,True,1.0,0.08853131212723657,0.625,0,0,1,0,1
18122,0.088,0.9750000000000001,0.063,True,0.667,0.02497514910536779,0.9750000000000001,0,1,0,0,1
18123,0.016,1.0,0.0,True,1.0,0.13438121272365802,1.0,0,0,1,0,1
18124,0.0,1.0,0.0,False,1.0,0.020688369781312128,1.0,1,0,0,0,1
18125,0.0,0.9750000000000001,0.0,True,1.0,0.09020874751491052,1.0,1,0,0,0,1
18126,0.048,0.8999999999999999,0.0,True,1.0,0.022490059642147116,1.0,0,1,0,1,0
